Shipment_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status,Delay_Days,,,,,,,,,
21154,42126,3/3/2025,3/6/2025,DHL,Delivered,2,,,,,,,,,
21155,43633,9/19/2025,10/5/2025,DHL,Delayed,6,,,,,,,,,
21156,956,1/3/2025,1/10/2025,BlueDart,In Transit,6,,,,,,,,,
21157,34174,7/15/2024,7/26/2024,BlueDart,Delivered,1,,,,,,,,,
21158,43338,6/9/2025,6/11/2025,FedEx,Delivered,1,,,,,,,,,
21159,17238,4/29/2025,5/5/2025,FedEx,In Transit,-1,,,,,,,,,
21160,46385,7/2/2025,7/9/2025,DHL,Delivered,0,,,,,,,,,
21161,17164,3/4/2025,3/14/2025,DHL,In Transit,7,,,,,,,,,
21162,31749,1/5/2024,1/17/2024,BlueDart,Delivered,7,,,,,,,,,
21163,17687,7/21/2025,7/26/2025,BlueDart,Delivered,0,,,,,,,,,
21164,32998,4/13/2025,4/24/2025,DHL,In Transit,7,,,,,,,,,
21165,15268,6/27/2024,7/10/2024,Delhivery,Delayed,6,,,,,,,,,
21166,13312,2/9/2024,2/13/2024,BlueDart,In Transit,1,,,,,,,,,
21167,21447,3/28/2025,4/11/2025,FedEx,Delivered,7,,,,,,,,,
21168,49060,7/23/2025,8/6/2025,Delhivery,Delivered,4,,,,,,,,,
21169,41541,2/24/2025,3/5/2025,Delhivery,Delayed,4,,,,,,,,,
21170,1706,10/31/2024,11/11/2024,Delhivery,In Transit,7,,,,,,,,,
21171,7521,8/17/2025,8/28/2025,FedEx,In Transit,4,,,,,,,,,
21172,18299,1/2/2025,1/10/2025,DHL,Delivered,3,,,,,,,,,
21173,38247,9/26/2024,10/1/2024,Delhivery,Delayed,0,,,,,,,,,
21174,8149,10/23/2024,11/4/2024,FedEx,In Transit,6,,,,,,,,,
21175,15616,1/28/2024,2/5/2024,FedEx,Delivered,7,,,,,,,,,
21176,35113,7/4/2024,7/18/2024,DHL,Delayed,7,,,,,,,,,
21177,39199,3/27/2025,4/4/2025,Delhivery,Delayed,6,,,,,,,,,
21178,10347,4/24/2024,5/1/2024,FedEx,Delayed,2,,,,,,,,,
21179,42352,10/18/2025,10/28/2025,Delhivery,Delayed,4,,,,,,,,,
21180,43131,1/20/2025,2/2/2025,FedEx,Delayed,7,,,,,,,,,
21181,49970,7/29/2024,8/10/2024,Delhivery,In Transit,2,,,,,,,,,
21182,48568,6/24/2025,7/2/2025,FedEx,Delayed,6,,,,,,,,,
21183,13119,2/11/2025,2/17/2025,DHL,In Transit,3,,,,,,,,,
21184,45690,3/19/2025,3/21/2025,Delhivery,In Transit,1,,,,,,,,,
21185,46523,1/6/2024,1/14/2024,DHL,Delivered,3,,,,,,,,,
21186,21697,8/17/2025,8/21/2025,DHL,Delivered,0,,,,,,,,,
21187,16432,3/8/2025,3/23/2025,BlueDart,Delayed,6,,,,,,,,,
21188,49502,3/3/2024,3/17/2024,BlueDart,Delivered,7,,,,,,,,,
21189,46833,8/29/2025,9/3/2025,FedEx,Delayed,1,,,,,,,,,
21190,4376,4/9/2024,4/10/2024,BlueDart,In Transit,-1,,,,,,,,,
21191,2078,12/2/2025,12/10/2025,Delhivery,Delivered,5,,,,,,,,,
21192,42958,11/11/2025,11/16/2025,Delhivery,In Transit,0,,,,,,,,,
21193,23496,4/13/2025,4/18/2025,FedEx,In Transit,-1,,,,,,,,,
21194,38104,11/4/2025,11/16/2025,DHL,In Transit,3,,,,,,,,,
21195,22704,4/20/2024,5/2/2024,Delhivery,In Transit,5,,,,,,,,,
21196,49862,10/8/2024,10/20/2024,BlueDart,Delivered,6,,,,,,,,,
21197,33274,3/16/2025,3/25/2025,DHL,Delayed,5,,,,,,,,,
21198,7151,11/4/2024,11/15/2024,Delhivery,Delayed,4,,,,,,,,,
21199,25930,9/12/2024,9/19/2024,Delhivery,Delivered,1,,,,,,,,,
21200,5732,3/8/2025,3/15/2025,DHL,Delivered,1,,,,,,,,,
21201,2609,12/27/2024,1/9/2025,DHL,Delayed,5,,,,,,,,,
21202,31848,6/10/2025,6/12/2025,DHL,Delayed,0,,,,,,,,,
21203,12625,5/8/2024,5/14/2024,DHL,Delivered,-1,,,,,,,,,
21204,40534,3/22/2024,3/26/2024,Delhivery,Delivered,2,,,,,,,,,
21205,8780,8/9/2025,8/21/2025,BlueDart,Delayed,4,,,,,,,,,
21206,2499,11/18/2025,11/22/2025,BlueDart,Delivered,3,,,,,,,,,
21207,12645,8/7/2024,8/15/2024,DHL,Delayed,7,,,,,,,,,
21208,19933,8/4/2024,8/14/2024,BlueDart,Delayed,6,,,,,,,,,
21209,17416,1/14/2024,1/26/2024,BlueDart,Delivered,3,,,,,,,,,
21210,20075,6/8/2025,6/13/2025,Delhivery,Delayed,4,,,,,,,,,
21211,34306,9/17/2024,9/27/2024,BlueDart,Delayed,5,,,,,,,,,
21212,40653,3/11/2024,3/27/2024,BlueDart,In Transit,7,,,,,,,,,
21213,28562,8/28/2025,9/6/2025,BlueDart,Delayed,0,,,,,,,,,
21214,48707,5/19/2025,5/29/2025,FedEx,In Transit,0,,,,,,,,,
21215,10161,1/18/2025,1/19/2025,FedEx,Delivered,-1,,,,,,,,,
21216,28464,8/21/2024,8/30/2024,FedEx,Delivered,6,,,,,,,,,
21217,25305,5/4/2024,5/12/2024,FedEx,In Transit,2,,,,,,,,,
21218,26380,12/22/2024,12/29/2024,Delhivery,Delivered,1,,,,,,,,,
21219,17051,11/30/2025,12/11/2025,Delhivery,Delayed,6,,,,,,,,,
21220,48919,7/20/2024,7/30/2024,DHL,Delivered,-1,,,,,,,,,
21221,31993,5/8/2024,5/10/2024,FedEx,In Transit,-1,,,,,,,,,
21222,7155,11/9/2024,11/18/2024,Delhivery,Delayed,6,,,,,,,,,
21223,11109,1/18/2025,1/29/2025,BlueDart,Delivered,3,,,,,,,,,
21224,32760,11/27/2025,12/10/2025,FedEx,In Transit,3,,,,,,,,,
21225,35570,8/10/2025,8/19/2025,FedEx,Delivered,1,,,,,,,,,
21226,8541,10/5/2025,10/14/2025,Delhivery,Delivered,4,,,,,,,,,
21227,6082,10/28/2025,11/4/2025,DHL,In Transit,6,,,,,,,,,
21228,24640,5/23/2024,5/24/2024,BlueDart,Delivered,0,,,,,,,,,
21229,46009,12/16/2025,12/23/2025,Delhivery,Delivered,4,,,,,,,,,
21230,22109,4/10/2024,4/19/2024,FedEx,In Transit,7,,,,,,,,,
21231,33806,7/1/2025,7/7/2025,DHL,Delivered,2,,,,,,,,,
21232,27148,6/21/2024,6/30/2024,BlueDart,In Transit,1,,,,,,,,,
21233,47274,9/29/2025,10/8/2025,DHL,In Transit,2,,,,,,,,,
21234,5504,12/10/2025,12/15/2025,BlueDart,Delayed,-1,,,,,,,,,
21235,38025,8/16/2025,8/23/2025,BlueDart,Delayed,6,,,,,,,,,
21236,29481,6/25/2025,7/5/2025,Delhivery,Delayed,7,,,,,,,,,
21237,33333,6/14/2025,6/30/2025,DHL,Delivered,6,,,,,,,,,
21238,7952,2/14/2024,2/23/2024,BlueDart,Delayed,6,,,,,,,,,
21239,46172,8/19/2025,8/22/2025,BlueDart,Delayed,2,,,,,,,,,
21240,41507,8/4/2024,8/12/2024,Delhivery,In Transit,3,,,,,,,,,
21241,21966,2/17/2025,2/27/2025,BlueDart,Delayed,6,,,,,,,,,
21242,11419,1/19/2025,1/28/2025,BlueDart,Delayed,2,,,,,,,,,
21243,43885,7/21/2024,8/2/2024,FedEx,Delivered,2,,,,,,,,,
21244,8938,7/16/2024,7/27/2024,BlueDart,Delayed,1,,,,,,,,,
21245,46934,7/7/2024,7/16/2024,BlueDart,Delivered,5,,,,,,,,,
21246,5053,12/3/2025,12/15/2025,FedEx,Delayed,6,,,,,,,,,
21247,26543,6/5/2025,6/16/2025,DHL,In Transit,4,,,,,,,,,
21248,41172,8/16/2024,8/24/2024,BlueDart,Delayed,5,,,,,,,,,
21249,46174,10/25/2025,10/30/2025,FedEx,Delivered,1,,,,,,,,,
21250,1337,10/28/2024,11/7/2024,Delhivery,Delayed,3,,,,,,,,,
21251,28935,10/6/2025,10/18/2025,Delhivery,Delayed,7,,,,,,,,,
21252,25337,4/30/2024,5/1/2024,Delhivery,Delivered,0,,,,,,,,,
21253,34056,6/3/2025,6/17/2025,BlueDart,Delivered,6,,,,,,,,,
21254,28970,6/1/2025,6/9/2025,BlueDart,Delayed,1,,,,,,,,,
21255,10750,2/18/2025,2/28/2025,DHL,In Transit,-1,,,,,,,,,
21256,27412,4/20/2025,4/29/2025,DHL,In Transit,4,,,,,,,,,
21257,20346,2/4/2025,2/16/2025,DHL,In Transit,3,,,,,,,,,
21258,8687,3/14/2025,3/25/2025,DHL,Delivered,4,,,,,,,,,
21259,40662,11/27/2025,12/3/2025,FedEx,Delayed,5,,,,,,,,,
21260,37904,7/6/2024,7/12/2024,FedEx,Delayed,1,,,,,,,,,
21261,12821,7/31/2024,8/11/2024,BlueDart,Delayed,4,,,,,,,,,
21262,16630,5/20/2025,5/23/2025,BlueDart,Delivered,2,,,,,,,,,
21263,23293,3/4/2024,3/10/2024,DHL,In Transit,5,,,,,,,,,
21264,21089,6/19/2024,7/6/2024,Delhivery,Delayed,7,,,,,,,,,
21265,6284,1/2/2025,1/6/2025,DHL,In Transit,2,,,,,,,,,
21266,29578,12/10/2025,12/15/2025,BlueDart,Delayed,-1,,,,,,,,,
21267,29742,2/21/2024,2/28/2024,FedEx,In Transit,4,,,,,,,,,
21268,38965,2/17/2025,2/25/2025,FedEx,Delivered,-1,,,,,,,,,
21269,13425,12/30/2024,1/15/2025,DHL,In Transit,6,,,,,,,,,
21270,24345,2/20/2024,3/3/2024,BlueDart,Delayed,5,,,,,,,,,
21271,21462,8/13/2025,8/24/2025,FedEx,In Transit,4,,,,,,,,,
21272,49746,8/9/2024,8/17/2024,FedEx,In Transit,3,,,,,,,,,
21273,37786,7/5/2024,7/9/2024,FedEx,Delayed,-1,,,,,,,,,
21274,42584,8/29/2025,9/13/2025,Delhivery,Delivered,6,,,,,,,,,
21275,11196,1/12/2024,1/22/2024,BlueDart,Delivered,1,,,,,,,,,
21276,6720,4/9/2024,4/20/2024,DHL,Delivered,4,,,,,,,,,
21277,7867,1/24/2024,2/4/2024,BlueDart,Delivered,4,,,,,,,,,
21278,38452,7/28/2024,8/7/2024,FedEx,In Transit,2,,,,,,,,,
21279,11406,5/29/2025,6/8/2025,BlueDart,Delayed,3,,,,,,,,,
21280,45805,3/4/2025,3/13/2025,Delhivery,Delayed,2,,,,,,,,,
21281,7384,7/1/2024,7/6/2024,DHL,Delayed,4,,,,,,,,,
21282,11562,5/3/2025,5/11/2025,Delhivery,In Transit,2,,,,,,,,,
21283,40587,5/26/2024,6/11/2024,DHL,In Transit,6,,,,,,,,,
21284,35387,2/29/2024,3/10/2024,Delhivery,Delayed,4,,,,,,,,,
21285,46114,4/4/2025,4/13/2025,DHL,Delayed,7,,,,,,,,,
21286,21049,4/19/2024,4/30/2024,BlueDart,Delayed,6,,,,,,,,,
21287,44505,9/1/2025,9/5/2025,BlueDart,Delayed,1,,,,,,,,,
21288,41373,10/17/2025,10/21/2025,DHL,Delayed,-1,,,,,,,,,
21289,8947,2/6/2025,2/7/2025,BlueDart,Delivered,0,,,,,,,,,
21290,46266,2/25/2024,3/8/2024,FedEx,Delivered,6,,,,,,,,,
21291,15206,11/23/2024,12/3/2024,BlueDart,Delayed,3,,,,,,,,,
21292,33229,1/8/2024,1/18/2024,BlueDart,Delayed,4,,,,,,,,,
21293,24194,5/20/2025,5/21/2025,DHL,In Transit,0,,,,,,,,,
21294,3379,2/28/2024,3/7/2024,BlueDart,Delayed,4,,,,,,,,,
21295,45908,11/18/2024,11/20/2024,FedEx,Delivered,1,,,,,,,,,
21296,16160,6/7/2024,6/13/2024,Delhivery,Delayed,0,,,,,,,,,
21297,3736,12/15/2025,12/20/2025,FedEx,Delayed,-1,,,,,,,,,
21298,42374,2/25/2025,3/7/2025,DHL,In Transit,2,,,,,,,,,
21299,19788,10/18/2024,11/1/2024,BlueDart,Delayed,7,,,,,,,,,
21300,41503,7/3/2025,7/8/2025,DHL,Delivered,4,,,,,,,,,
21301,34327,7/10/2024,7/17/2024,FedEx,In Transit,3,,,,,,,,,
21302,30939,12/15/2024,12/24/2024,FedEx,Delayed,4,,,,,,,,,
21303,49591,9/24/2024,10/2/2024,DHL,Delivered,3,,,,,,,,,
21304,65,1/19/2024,2/1/2024,DHL,Delivered,3,,,,,,,,,
21305,3070,10/25/2024,10/28/2024,DHL,In Transit,1,,,,,,,,,
21306,37809,12/10/2024,12/16/2024,DHL,Delayed,-1,,,,,,,,,
21307,37714,3/31/2025,4/9/2025,Delhivery,Delayed,7,,,,,,,,,
21308,13935,2/19/2025,2/28/2025,FedEx,In Transit,6,,,,,,,,,
21309,4428,7/25/2025,8/5/2025,BlueDart,In Transit,3,,,,,,,,,
21310,1471,3/23/2024,3/30/2024,BlueDart,Delayed,6,,,,,,,,,
21311,19112,2/11/2025,2/19/2025,DHL,Delivered,5,,,,,,,,,
21312,3516,5/1/2024,5/13/2024,BlueDart,Delivered,4,,,,,,,,,
21313,47114,3/4/2024,3/12/2024,Delhivery,Delivered,0,,,,,,,,,
21314,28816,12/8/2025,12/12/2025,FedEx,Delayed,2,,,,,,,,,
21315,43948,2/7/2025,2/22/2025,BlueDart,Delivered,6,,,,,,,,,
21316,26463,12/17/2025,12/23/2025,BlueDart,Delivered,5,,,,,,,,,
21317,1263,7/3/2025,7/10/2025,FedEx,Delayed,3,,,,,,,,,
21318,18754,10/14/2025,10/25/2025,BlueDart,In Transit,3,,,,,,,,,
21319,8641,1/27/2024,2/10/2024,BlueDart,Delivered,5,,,,,,,,,
21320,15131,2/3/2025,2/10/2025,Delhivery,Delivered,-1,,,,,,,,,
21321,13021,9/2/2025,9/13/2025,FedEx,Delivered,5,,,,,,,,,
21322,14062,10/17/2024,10/29/2024,BlueDart,In Transit,3,,,,,,,,,
21323,14052,2/2/2024,2/8/2024,BlueDart,Delivered,-1,,,,,,,,,
21324,47501,6/22/2024,7/2/2024,FedEx,Delayed,6,,,,,,,,,
21325,3239,6/30/2024,7/9/2024,BlueDart,Delivered,1,,,,,,,,,
21326,21054,6/14/2025,6/20/2025,BlueDart,Delivered,3,,,,,,,,,
21327,22575,12/11/2024,12/22/2024,BlueDart,In Transit,2,,,,,,,,,
21328,48971,10/4/2025,10/5/2025,DHL,In Transit,0,,,,,,,,,
21329,14852,5/8/2024,5/22/2024,DHL,In Transit,5,,,,,,,,,
21330,666,3/25/2025,4/1/2025,FedEx,Delayed,5,,,,,,,,,
21331,20053,4/20/2025,4/29/2025,FedEx,Delayed,0,,,,,,,,,
21332,43617,1/24/2025,2/4/2025,Delhivery,In Transit,5,,,,,,,,,
21333,2173,4/4/2024,4/14/2024,Delhivery,Delayed,7,,,,,,,,,
21334,10988,11/30/2024,12/13/2024,FedEx,Delivered,6,,,,,,,,,
21335,3591,10/13/2025,10/24/2025,Delhivery,In Transit,1,,,,,,,,,
21336,21230,4/9/2025,4/17/2025,BlueDart,Delayed,5,,,,,,,,,
21337,45226,4/29/2025,5/13/2025,DHL,Delayed,5,,,,,,,,,
21338,8577,6/8/2024,6/16/2024,DHL,In Transit,3,,,,,,,,,
21339,46279,12/10/2024,12/17/2024,Delhivery,In Transit,3,,,,,,,,,
21340,4460,3/3/2025,3/12/2025,Delhivery,Delivered,6,,,,,,,,,
21341,42640,6/4/2025,6/13/2025,BlueDart,Delivered,-1,,,,,,,,,
21342,4181,1/3/2025,1/20/2025,DHL,In Transit,7,,,,,,,,,
21343,22704,6/20/2024,6/26/2024,Delhivery,Delayed,5,,,,,,,,,
21344,38747,1/10/2024,1/18/2024,FedEx,Delivered,2,,,,,,,,,
21345,3422,11/5/2025,11/15/2025,DHL,Delivered,4,,,,,,,,,
21346,16484,4/25/2025,5/3/2025,DHL,In Transit,6,,,,,,,,,
21347,27977,4/21/2025,4/26/2025,FedEx,In Transit,0,,,,,,,,,
21348,3989,10/17/2025,10/19/2025,BlueDart,Delayed,1,,,,,,,,,
21349,6279,7/1/2025,7/11/2025,BlueDart,Delayed,3,,,,,,,,,
21350,32895,11/10/2024,11/23/2024,DHL,Delayed,4,,,,,,,,,
21351,1321,3/17/2025,3/25/2025,BlueDart,In Transit,5,,,,,,,,,
21352,45452,3/23/2024,4/2/2024,BlueDart,In Transit,4,,,,,,,,,
21353,30468,12/19/2024,12/20/2024,Delhivery,In Transit,-1,,,,,,,,,
21354,26203,11/24/2025,12/1/2025,FedEx,Delivered,3,,,,,,,,,
21355,35024,2/8/2025,2/20/2025,DHL,In Transit,2,,,,,,,,,
21356,19562,6/12/2025,6/23/2025,BlueDart,In Transit,3,,,,,,,,,
21357,39649,8/29/2025,9/10/2025,Delhivery,Delivered,4,,,,,,,,,
21358,12452,9/6/2025,9/12/2025,FedEx,In Transit,3,,,,,,,,,
21359,29291,9/24/2025,10/8/2025,Delhivery,Delayed,7,,,,,,,,,
21360,30846,3/15/2025,3/28/2025,DHL,Delayed,5,,,,,,,,,
21361,25163,1/1/2025,1/10/2025,BlueDart,In Transit,-1,,,,,,,,,
21362,35141,4/4/2025,4/14/2025,FedEx,In Transit,4,,,,,,,,,
21363,27571,2/10/2025,2/15/2025,DHL,In Transit,1,,,,,,,,,
21364,7403,11/6/2025,11/11/2025,BlueDart,In Transit,2,,,,,,,,,
21365,45153,11/28/2025,12/6/2025,FedEx,Delivered,6,,,,,,,,,
21366,37269,12/29/2025,1/3/2026,BlueDart,In Transit,2,,,,,,,,,
21367,5888,2/7/2024,2/14/2024,BlueDart,Delivered,0,,,,,,,,,
21368,16654,8/9/2024,8/12/2024,BlueDart,In Transit,-1,,,,,,,,,
21369,22141,10/15/2024,10/24/2024,DHL,Delayed,5,,,,,,,,,
21370,13545,11/17/2024,11/22/2024,DHL,Delivered,-1,,,,,,,,,
21371,33862,9/15/2024,9/17/2024,DHL,Delivered,0,,,,,,,,,
21372,47506,10/16/2024,10/29/2024,Delhivery,Delivered,4,,,,,,,,,
21373,3647,1/25/2024,2/2/2024,BlueDart,Delivered,1,,,,,,,,,
21374,8660,10/12/2024,10/19/2024,DHL,Delivered,0,,,,,,,,,
21375,2289,12/10/2024,12/14/2024,Delhivery,Delivered,2,,,,,,,,,
21376,1158,5/31/2025,6/17/2025,Delhivery,Delivered,7,,,,,,,,,
21377,42419,11/11/2025,11/18/2025,DHL,Delivered,1,,,,,,,,,
21378,27454,2/9/2025,2/21/2025,DHL,Delayed,2,,,,,,,,,
21379,46438,2/16/2024,2/20/2024,FedEx,Delivered,3,,,,,,,,,
21380,5549,3/27/2024,4/5/2024,DHL,In Transit,6,,,,,,,,,
21381,6541,7/4/2025,7/15/2025,BlueDart,In Transit,4,,,,,,,,,
21382,33684,8/30/2024,9/6/2024,DHL,In Transit,6,,,,,,,,,
21383,19321,8/27/2025,8/30/2025,BlueDart,In Transit,1,,,,,,,,,
21384,583,9/6/2025,9/12/2025,FedEx,Delayed,2,,,,,,,,,
21385,3653,12/11/2025,12/18/2025,FedEx,Delayed,4,,,,,,,,,
21386,1334,12/29/2025,12/31/2025,BlueDart,Delayed,-1,,,,,,,,,
21387,1702,9/30/2024,10/11/2024,DHL,In Transit,3,,,,,,,,,
21388,879,10/3/2024,10/6/2024,FedEx,Delayed,2,,,,,,,,,
21389,47505,3/16/2024,3/19/2024,BlueDart,Delayed,-1,,,,,,,,,
21390,43951,11/5/2024,11/16/2024,FedEx,In Transit,6,,,,,,,,,
21391,40602,10/18/2025,10/27/2025,Delhivery,Delivered,2,,,,,,,,,
21392,7639,5/16/2024,5/28/2024,DHL,Delayed,5,,,,,,,,,
21393,33182,6/23/2025,7/4/2025,BlueDart,Delivered,5,,,,,,,,,
21394,30470,3/30/2025,4/12/2025,Delhivery,In Transit,6,,,,,,,,,
21395,20653,6/8/2024,6/15/2024,DHL,In Transit,6,,,,,,,,,
21396,27028,11/5/2024,11/8/2024,Delhivery,Delayed,1,,,,,,,,,
21397,26077,4/18/2024,4/29/2024,FedEx,Delivered,6,,,,,,,,,
21398,45167,2/25/2025,3/11/2025,FedEx,Delivered,4,,,,,,,,,
21399,44839,12/1/2024,12/2/2024,FedEx,In Transit,-1,,,,,,,,,
21400,22941,8/1/2024,8/7/2024,DHL,In Transit,-1,,,,,,,,,
21401,28959,1/25/2025,2/5/2025,Delhivery,Delivered,7,,,,,,,,,
21402,44722,6/23/2025,6/30/2025,DHL,Delivered,5,,,,,,,,,
21403,28231,2/12/2024,2/15/2024,BlueDart,Delivered,0,,,,,,,,,
21404,22301,8/5/2025,8/11/2025,Delhivery,In Transit,1,,,,,,,,,
21405,6865,8/12/2024,8/23/2024,DHL,Delayed,6,,,,,,,,,
21406,37328,6/30/2025,7/14/2025,DHL,Delivered,6,,,,,,,,,
21407,11612,3/14/2024,3/28/2024,Delhivery,Delivered,6,,,,,,,,,
21408,48498,10/23/2025,10/25/2025,BlueDart,Delivered,0,,,,,,,,,
21409,20387,5/17/2024,5/25/2024,FedEx,In Transit,3,,,,,,,,,
21410,20410,7/31/2025,8/8/2025,DHL,In Transit,2,,,,,,,,,
21411,34472,9/4/2024,9/13/2024,BlueDart,Delivered,0,,,,,,,,,
21412,12365,9/28/2025,10/3/2025,DHL,Delayed,0,,,,,,,,,
21413,9969,4/10/2024,4/20/2024,BlueDart,Delivered,0,,,,,,,,,
21414,23655,8/25/2024,9/1/2024,FedEx,Delayed,4,,,,,,,,,
21415,14410,11/29/2025,12/12/2025,BlueDart,Delivered,7,,,,,,,,,
21416,46114,3/15/2025,3/24/2025,FedEx,Delivered,1,,,,,,,,,
21417,17361,10/23/2024,10/30/2024,DHL,In Transit,2,,,,,,,,,
21418,33934,2/20/2024,2/27/2024,FedEx,Delayed,4,,,,,,,,,
21419,20168,10/5/2024,10/13/2024,BlueDart,Delivered,6,,,,,,,,,
21420,33856,10/8/2025,10/15/2025,DHL,Delayed,5,,,,,,,,,
21421,15781,1/8/2024,1/20/2024,BlueDart,Delayed,7,,,,,,,,,
21422,4460,6/2/2025,6/11/2025,Delhivery,In Transit,5,,,,,,,,,
21423,21287,1/18/2025,2/2/2025,Delhivery,Delivered,5,,,,,,,,,
21424,38789,11/19/2025,11/28/2025,FedEx,Delayed,6,,,,,,,,,
21425,12515,1/8/2024,1/16/2024,DHL,In Transit,5,,,,,,,,,
21426,9927,8/29/2025,9/12/2025,DHL,Delivered,6,,,,,,,,,
21427,8710,7/6/2024,7/21/2024,FedEx,Delayed,7,,,,,,,,,
21428,39291,3/13/2024,3/27/2024,Delhivery,Delivered,5,,,,,,,,,
21429,20389,2/5/2024,2/17/2024,DHL,Delivered,6,,,,,,,,,
21430,15095,2/23/2025,3/6/2025,DHL,Delivered,5,,,,,,,,,
21431,33673,3/29/2024,4/5/2024,FedEx,Delivered,1,,,,,,,,,
21432,49120,6/2/2024,6/12/2024,FedEx,Delayed,2,,,,,,,,,
21433,43475,10/31/2024,11/8/2024,FedEx,In Transit,4,,,,,,,,,
21434,37457,5/14/2024,5/16/2024,FedEx,In Transit,-1,,,,,,,,,
21435,15994,7/7/2024,7/13/2024,BlueDart,In Transit,2,,,,,,,,,
21436,7032,2/26/2025,3/5/2025,Delhivery,Delivered,1,,,,,,,,,
21437,20642,11/28/2025,12/4/2025,BlueDart,Delayed,0,,,,,,,,,
21438,9702,2/12/2025,2/25/2025,DHL,Delayed,4,,,,,,,,,
21439,45502,9/6/2025,9/14/2025,Delhivery,In Transit,2,,,,,,,,,
21440,10979,3/9/2025,3/14/2025,FedEx,Delivered,3,,,,,,,,,
21441,19763,3/17/2024,3/29/2024,FedEx,Delivered,4,,,,,,,,,
21442,35683,7/16/2025,7/24/2025,BlueDart,In Transit,6,,,,,,,,,
21443,47925,6/24/2024,6/30/2024,DHL,Delayed,3,,,,,,,,,
21444,40289,5/18/2025,5/27/2025,BlueDart,Delayed,0,,,,,,,,,
21445,5383,6/21/2024,7/4/2024,FedEx,In Transit,5,,,,,,,,,
21446,7267,10/8/2024,10/16/2024,BlueDart,Delayed,4,,,,,,,,,
21447,16656,2/25/2025,3/1/2025,FedEx,In Transit,2,,,,,,,,,
21448,46440,5/1/2024,5/15/2024,DHL,Delayed,5,,,,,,,,,
21449,28488,10/19/2024,10/26/2024,Delhivery,Delivered,2,,,,,,,,,
21450,19909,3/4/2025,3/15/2025,BlueDart,Delayed,7,,,,,,,,,
21451,40554,4/28/2025,5/8/2025,DHL,Delayed,4,,,,,,,,,
21452,17568,1/1/2024,1/9/2024,BlueDart,Delayed,4,,,,,,,,,
21453,16476,2/13/2025,2/28/2025,DHL,Delivered,7,,,,,,,,,
21454,42493,5/26/2024,5/31/2024,BlueDart,Delivered,4,,,,,,,,,
21455,34616,11/10/2024,11/15/2024,Delhivery,In Transit,-1,,,,,,,,,
21456,11058,7/4/2024,7/21/2024,FedEx,Delayed,7,,,,,,,,,
21457,17826,10/3/2025,10/7/2025,FedEx,In Transit,-1,,,,,,,,,
21458,22317,10/2/2025,10/4/2025,BlueDart,Delayed,0,,,,,,,,,
21459,34490,9/13/2025,9/25/2025,Delhivery,Delayed,3,,,,,,,,,
21460,45747,11/27/2024,11/30/2024,Delhivery,In Transit,1,,,,,,,,,
21461,43785,1/30/2024,2/4/2024,FedEx,Delivered,4,,,,,,,,,
21462,29580,8/14/2024,8/24/2024,BlueDart,In Transit,-1,,,,,,,,,
21463,46222,4/11/2024,4/25/2024,Delhivery,Delivered,4,,,,,,,,,
21464,46567,7/13/2024,7/23/2024,Delhivery,Delayed,-1,,,,,,,,,
21465,43464,12/3/2024,12/14/2024,Delhivery,Delayed,7,,,,,,,,,
21466,3722,5/27/2024,6/4/2024,Delhivery,In Transit,6,,,,,,,,,
21467,20594,6/27/2025,7/5/2025,Delhivery,In Transit,1,,,,,,,,,
21468,34498,3/22/2024,3/31/2024,BlueDart,Delayed,-1,,,,,,,,,
21469,22488,4/16/2024,4/19/2024,FedEx,Delayed,-1,,,,,,,,,
21470,17479,7/9/2025,7/18/2025,DHL,In Transit,4,,,,,,,,,
21471,13029,1/5/2025,1/12/2025,Delhivery,Delayed,3,,,,,,,,,
21472,18902,3/25/2025,4/8/2025,FedEx,Delivered,4,,,,,,,,,
21473,18331,10/6/2024,10/13/2024,DHL,Delivered,3,,,,,,,,,
21474,9054,7/7/2024,7/16/2024,BlueDart,In Transit,3,,,,,,,,,
21475,47385,5/12/2024,5/22/2024,FedEx,Delayed,6,,,,,,,,,
21476,13050,8/29/2024,9/1/2024,DHL,In Transit,0,,,,,,,,,
21477,23266,3/7/2025,3/9/2025,BlueDart,Delivered,0,,,,,,,,,
21478,20250,7/15/2025,7/19/2025,BlueDart,In Transit,-1,,,,,,,,,
21479,22635,1/12/2024,1/21/2024,FedEx,Delayed,2,,,,,,,,,
21480,49776,2/3/2024,2/8/2024,BlueDart,Delayed,0,,,,,,,,,
21481,30862,7/2/2024,7/14/2024,FedEx,In Transit,3,,,,,,,,,
21482,3821,12/21/2024,12/30/2024,BlueDart,Delayed,3,,,,,,,,,
21483,35590,2/27/2024,3/5/2024,Delhivery,Delayed,2,,,,,,,,,
21484,47649,10/9/2025,10/20/2025,DHL,Delivered,7,,,,,,,,,
21485,41602,6/18/2024,7/2/2024,FedEx,Delayed,4,,,,,,,,,
21486,41500,9/18/2025,9/21/2025,Delhivery,Delayed,2,,,,,,,,,
21487,47711,11/21/2025,11/30/2025,BlueDart,In Transit,1,,,,,,,,,
21488,26814,12/13/2024,12/29/2024,FedEx,Delivered,7,,,,,,,,,
21489,45192,6/18/2025,6/26/2025,Delhivery,In Transit,0,,,,,,,,,
21490,47406,5/30/2024,6/5/2024,Delhivery,In Transit,0,,,,,,,,,
