Inventory_ID,Product_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Safety_Stock,Last_Updated,,,,,,,
11036,843,29,1647,435,366,4/7/2026,,,,,,,
11037,508,14,2478,890,75,3/15/2026,,,,,,,
11038,35,17,4320,586,363,3/3/2026,,,,,,,
11039,717,17,4282,835,144,3/30/2026,,,,,,,
11040,207,30,2266,410,439,4/30/2026,,,,,,,
11041,780,19,4707,770,347,3/25/2026,,,,,,,
11042,115,6,1222,400,224,4/25/2026,,,,,,,
11043,970,16,2149,470,77,3/29/2026,,,,,,,
11044,313,2,1257,439,481,2/19/2026,,,,,,,
11045,124,26,3390,826,127,4/1/2026,,,,,,,
11046,830,13,2072,999,313,4/27/2026,,,,,,,
11047,106,18,461,756,197,3/16/2026,,,,,,,
11048,342,11,459,361,262,3/27/2026,,,,,,,
11049,569,23,3900,755,243,3/4/2026,,,,,,,
11050,154,16,4715,482,339,4/22/2026,,,,,,,
11051,457,2,821,616,337,4/16/2026,,,,,,,
11052,53,24,3054,773,301,5/8/2026,,,,,,,
11053,475,18,1801,401,489,3/9/2026,,,,,,,
11054,276,28,4756,124,472,4/2/2026,,,,,,,
11055,408,5,1679,581,446,3/1/2026,,,,,,,
11056,571,4,2176,847,167,2/26/2026,,,,,,,
11057,617,10,426,132,208,3/15/2026,,,,,,,
11058,370,2,1761,170,396,3/24/2026,,,,,,,
11059,629,19,300,237,122,4/23/2026,,,,,,,
11060,150,23,4581,123,324,2/22/2026,,,,,,,
11061,491,21,4171,784,166,4/27/2026,,,,,,,
11062,370,23,4277,121,215,4/2/2026,,,,,,,
11063,723,20,344,706,431,5/5/2026,,,,,,,
11064,901,10,959,530,346,3/26/2026,,,,,,,
11065,163,20,1746,542,108,3/20/2026,,,,,,,
11066,371,5,3290,544,377,3/28/2026,,,,,,,
11067,101,16,2370,731,68,3/8/2026,,,,,,,
11068,955,5,981,857,437,3/13/2026,,,,,,,
11069,22,25,1958,407,154,3/13/2026,,,,,,,
11070,601,1,1387,659,458,4/26/2026,,,,,,,
11071,71,18,1812,173,227,2/14/2026,,,,,,,
11072,431,20,4434,157,216,4/16/2026,,,,,,,
11073,418,26,1150,372,351,3/19/2026,,,,,,,
11074,471,6,3270,406,158,4/3/2026,,,,,,,
11075,608,19,2116,790,304,2/16/2026,,,,,,,
11076,563,24,1102,851,163,5/3/2026,,,,,,,
11077,493,18,116,703,308,3/5/2026,,,,,,,
11078,229,13,4386,853,248,3/20/2026,,,,,,,
11079,18,13,2884,856,165,2/15/2026,,,,,,,
11080,715,24,2163,770,492,3/1/2026,,,,,,,
11081,176,6,4047,180,167,5/8/2026,,,,,,,
11082,653,5,3584,160,154,4/7/2026,,,,,,,
11083,378,3,1646,158,305,3/6/2026,,,,,,,
11084,655,24,597,865,454,3/1/2026,,,,,,,
11085,649,19,3214,227,72,3/18/2026,,,,,,,
11086,297,3,2853,607,207,2/20/2026,,,,,,,
11087,32,21,1598,487,306,4/14/2026,,,,,,,
11088,526,18,3499,864,261,3/1/2026,,,,,,,
11089,124,29,4915,698,473,2/13/2026,,,,,,,
11090,340,23,4165,468,413,2/13/2026,,,,,,,
11091,436,20,1897,897,281,3/12/2026,,,,,,,
11092,835,6,374,483,229,5/2/2026,,,,,,,
11093,988,18,4050,110,496,5/8/2026,,,,,,,
11094,312,15,1893,765,224,3/4/2026,,,,,,,
11095,565,6,1317,260,460,3/3/2026,,,,,,,
11096,2,18,3820,550,165,2/26/2026,,,,,,,
11097,501,4,3661,407,67,3/1/2026,,,,,,,
11098,81,15,2333,359,134,4/2/2026,,,,,,,
11099,411,11,1053,302,397,4/30/2026,,,,,,,
11100,173,6,391,898,143,4/14/2026,,,,,,,
11101,12,5,1363,794,106,4/24/2026,,,,,,,
11102,39,1,1169,419,469,4/27/2026,,,,,,,
11103,214,4,4394,376,185,3/3/2026,,,,,,,
11104,519,26,2792,207,470,3/7/2026,,,,,,,
11105,300,17,208,286,304,3/28/2026,,,,,,,
11106,557,2,315,661,355,4/4/2026,,,,,,,
11107,974,20,4118,690,101,3/5/2026,,,,,,,
11108,648,23,3494,654,203,3/27/2026,,,,,,,
11109,997,11,2772,203,334,4/20/2026,,,,,,,
11110,466,30,2880,109,367,3/9/2026,,,,,,,
11111,80,7,4163,424,305,5/4/2026,,,,,,,
11112,833,4,3859,191,180,3/29/2026,,,,,,,
11113,463,27,3766,983,455,2/21/2026,,,,,,,
11114,259,4,123,389,127,4/28/2026,,,,,,,
11115,912,15,4209,854,437,2/27/2026,,,,,,,
11116,398,5,2535,508,137,5/8/2026,,,,,,,
11117,294,11,3000,595,374,2/15/2026,,,,,,,
11118,68,3,942,163,274,4/12/2026,,,,,,,
11119,568,17,4844,680,302,4/6/2026,,,,,,,
11120,654,22,3228,975,156,5/7/2026,,,,,,,
11121,253,29,131,548,388,2/22/2026,,,,,,,
11122,687,5,2303,837,420,3/9/2026,,,,,,,
11123,440,1,343,100,152,3/16/2026,,,,,,,
11124,1,25,2655,768,238,4/11/2026,,,,,,,
11125,354,8,3719,499,495,4/26/2026,,,,,,,
11126,328,22,1756,443,220,4/26/2026,,,,,,,
11127,696,26,1796,709,248,2/26/2026,,,,,,,
11128,100,3,1981,359,241,5/11/2026,,,,,,,
11129,553,17,4607,636,432,2/19/2026,,,,,,,
11130,567,27,899,732,72,3/19/2026,,,,,,,
11131,230,24,4918,352,471,3/24/2026,,,,,,,
11132,878,3,189,134,350,4/23/2026,,,,,,,
11133,17,12,2883,895,75,3/13/2026,,,,,,,
11134,879,26,1022,857,466,4/14/2026,,,,,,,
11135,523,8,3387,630,252,4/6/2026,,,,,,,
11136,536,17,123,796,437,3/12/2026,,,,,,,
11137,685,26,57,343,460,2/11/2026,,,,,,,
11138,703,24,4214,562,290,3/10/2026,,,,,,,
11139,185,11,2417,913,363,3/1/2026,,,,,,,
11140,374,13,1337,735,178,2/14/2026,,,,,,,
11141,672,16,3787,137,487,4/5/2026,,,,,,,
11142,111,9,3534,918,104,5/2/2026,,,,,,,
11143,590,16,1681,225,169,4/9/2026,,,,,,,
11144,617,24,1466,998,251,4/16/2026,,,,,,,
11145,510,15,3492,634,383,3/10/2026,,,,,,,
11146,252,27,52,850,296,3/4/2026,,,,,,,
11147,3,30,2805,322,225,5/10/2026,,,,,,,
11148,198,12,2981,358,274,2/21/2026,,,,,,,
11149,664,23,1852,183,311,2/24/2026,,,,,,,
11150,496,27,3159,612,210,4/14/2026,,,,,,,
11151,345,17,2874,139,202,2/22/2026,,,,,,,
11152,774,13,2979,198,332,2/19/2026,,,,,,,
11153,738,13,2933,136,179,4/13/2026,,,,,,,
11154,295,11,1121,751,440,4/4/2026,,,,,,,
11155,326,27,3124,547,265,5/11/2026,,,,,,,
11156,927,9,1635,946,127,4/11/2026,,,,,,,
11157,812,14,3306,243,234,3/6/2026,,,,,,,
11158,528,30,3381,119,323,5/1/2026,,,,,,,
11159,509,13,2580,169,407,3/2/2026,,,,,,,
11160,293,21,3106,546,168,3/30/2026,,,,,,,
11161,736,10,4937,674,69,3/5/2026,,,,,,,
11162,84,1,3322,837,259,4/12/2026,,,,,,,
11163,70,28,4269,982,137,5/7/2026,,,,,,,
11164,529,16,712,499,140,4/28/2026,,,,,,,
11165,954,5,1008,405,490,5/11/2026,,,,,,,
11166,43,23,4506,543,481,2/28/2026,,,,,,,
11167,793,9,3829,695,492,3/19/2026,,,,,,,
11168,461,20,4122,632,464,3/4/2026,,,,,,,
11169,998,3,3904,909,358,3/24/2026,,,,,,,
11170,763,13,1902,651,271,4/21/2026,,,,,,,
11171,429,27,1840,840,92,3/4/2026,,,,,,,
11172,126,18,3080,334,205,2/27/2026,,,,,,,
11173,759,14,4527,222,266,4/10/2026,,,,,,,
11174,498,26,3248,514,111,3/12/2026,,,,,,,
11175,904,27,3303,412,127,4/13/2026,,,,,,,
11176,715,19,1015,293,437,5/3/2026,,,,,,,
11177,154,26,3510,519,246,3/20/2026,,,,,,,
11178,330,1,2470,750,193,2/28/2026,,,,,,,
11179,377,5,2678,736,272,4/22/2026,,,,,,,
11180,654,12,1460,984,156,4/20/2026,,,,,,,
11181,630,1,4161,348,360,2/17/2026,,,,,,,
11182,35,8,3187,650,96,2/19/2026,,,,,,,
11183,775,27,3695,676,148,4/4/2026,,,,,,,
11184,941,22,3574,732,254,2/24/2026,,,,,,,
11185,320,26,4964,162,71,2/20/2026,,,,,,,
11186,390,12,3639,938,492,3/7/2026,,,,,,,
11187,360,8,3680,189,174,3/12/2026,,,,,,,
11188,169,9,1773,550,384,2/13/2026,,,,,,,
11189,457,20,3063,608,161,3/6/2026,,,,,,,
11190,807,19,2992,946,202,2/22/2026,,,,,,,
11191,613,5,4781,705,466,3/28/2026,,,,,,,
11192,216,26,4685,934,448,3/20/2026,,,,,,,
11193,582,18,2729,781,151,3/25/2026,,,,,,,
11194,843,3,1644,503,108,5/4/2026,,,,,,,
11195,700,25,3826,424,184,2/20/2026,,,,,,,
11196,76,7,1243,876,347,3/17/2026,,,,,,,
11197,695,16,2618,269,196,4/18/2026,,,,,,,
11198,761,11,2290,253,354,2/13/2026,,,,,,,
11199,690,1,268,541,353,3/29/2026,,,,,,,
11200,759,3,3501,213,328,5/6/2026,,,,,,,
11201,461,19,3187,644,330,3/31/2026,,,,,,,
11202,872,25,3150,602,447,4/26/2026,,,,,,,
11203,714,26,3637,622,467,3/13/2026,,,,,,,
11204,889,16,2759,134,204,3/12/2026,,,,,,,
11205,395,1,3961,187,331,3/21/2026,,,,,,,
11206,725,12,4736,891,289,4/12/2026,,,,,,,
11207,789,6,4523,342,98,4/7/2026,,,,,,,
11208,680,6,4631,923,86,4/19/2026,,,,,,,
11209,365,12,1780,782,394,2/21/2026,,,,,,,
11210,249,15,660,754,257,4/12/2026,,,,,,,
11211,528,22,1556,959,374,2/20/2026,,,,,,,
11212,879,6,3493,761,500,4/29/2026,,,,,,,
11213,37,9,4424,243,259,3/15/2026,,,,,,,
11214,694,20,3852,481,409,3/16/2026,,,,,,,
11215,520,3,1133,145,496,3/17/2026,,,,,,,
11216,48,24,510,662,433,3/9/2026,,,,,,,
11217,318,7,1543,671,411,4/12/2026,,,,,,,
11218,605,30,1493,505,413,4/8/2026,,,,,,,
11219,673,19,4556,500,330,4/3/2026,,,,,,,
11220,426,16,3034,741,117,5/11/2026,,,,,,,
11221,381,13,3119,926,410,5/9/2026,,,,,,,
11222,482,8,3861,572,250,2/17/2026,,,,,,,
11223,869,28,3662,956,484,2/12/2026,,,,,,,
11224,237,4,1500,188,106,3/3/2026,,,,,,,
11225,384,23,1865,379,427,3/9/2026,,,,,,,
11226,51,26,1330,281,431,2/27/2026,,,,,,,
11227,697,15,1767,904,462,3/30/2026,,,,,,,
11228,161,27,3431,941,63,3/4/2026,,,,,,,
11229,787,16,1479,884,444,4/6/2026,,,,,,,
11230,567,18,4253,898,370,5/5/2026,,,,,,,
11231,771,15,3884,430,50,4/21/2026,,,,,,,
11232,107,28,1943,767,333,3/2/2026,,,,,,,
11233,139,6,156,244,267,5/9/2026,,,,,,,
11234,349,27,586,296,289,3/1/2026,,,,,,,
11235,938,2,3134,785,342,3/17/2026,,,,,,,
11236,386,4,850,948,263,3/16/2026,,,,,,,
11237,503,10,3667,289,426,2/26/2026,,,,,,,
11238,735,11,1574,513,275,4/15/2026,,,,,,,
11239,359,2,456,877,156,4/16/2026,,,,,,,
11240,48,24,2110,971,219,2/21/2026,,,,,,,
11241,980,11,3542,670,339,5/8/2026,,,,,,,
11242,199,17,2191,678,288,2/22/2026,,,,,,,
11243,313,23,2550,534,282,4/22/2026,,,,,,,
11244,160,28,4330,805,482,4/5/2026,,,,,,,
11245,271,20,811,955,249,5/9/2026,,,,,,,
11246,965,7,709,345,412,2/12/2026,,,,,,,
11247,58,2,4728,309,151,4/5/2026,,,,,,,
11248,744,27,4231,479,86,3/31/2026,,,,,,,
11249,633,5,4247,772,475,4/10/2026,,,,,,,
11250,744,18,4928,471,62,3/24/2026,,,,,,,
11251,812,9,810,799,353,2/16/2026,,,,,,,
11252,297,12,2269,408,433,4/28/2026,,,,,,,
11253,767,20,4741,311,102,4/22/2026,,,,,,,
11254,242,28,2001,261,483,4/22/2026,,,,,,,
11255,712,22,943,607,86,4/10/2026,,,,,,,
11256,372,9,869,579,261,5/3/2026,,,,,,,
11257,447,9,2458,613,211,2/26/2026,,,,,,,
11258,476,6,991,979,331,5/5/2026,,,,,,,
11259,761,4,99,914,150,4/9/2026,,,,,,,
11260,507,12,2989,606,455,3/5/2026,,,,,,,
11261,668,20,4103,883,316,4/29/2026,,,,,,,
11262,968,1,2070,987,197,4/24/2026,,,,,,,
11263,911,30,657,301,347,4/25/2026,,,,,,,
11264,532,27,319,568,52,4/19/2026,,,,,,,
11265,673,17,3595,232,180,5/2/2026,,,,,,,
11266,56,14,1935,187,259,3/29/2026,,,,,,,
11267,945,4,4661,514,302,3/25/2026,,,,,,,
11268,480,13,744,487,215,4/5/2026,,,,,,,
11269,251,7,1970,209,148,5/5/2026,,,,,,,
11270,679,14,802,117,174,3/25/2026,,,,,,,
11271,771,22,3053,935,80,4/20/2026,,,,,,,
11272,833,28,2730,518,207,3/21/2026,,,,,,,
11273,406,9,4831,680,439,5/1/2026,,,,,,,
11274,885,20,1216,568,259,3/6/2026,,,,,,,
11275,718,25,822,819,432,3/21/2026,,,,,,,
11276,447,11,2192,164,150,3/24/2026,,,,,,,
11277,458,6,4255,734,390,3/6/2026,,,,,,,
11278,954,22,387,738,263,3/12/2026,,,,,,,
11279,449,16,1005,354,402,5/7/2026,,,,,,,
11280,781,16,2235,128,495,3/13/2026,,,,,,,
11281,707,19,460,545,287,4/30/2026,,,,,,,
11282,46,29,3140,349,121,5/3/2026,,,,,,,
11283,130,19,2432,594,201,3/26/2026,,,,,,,
11284,860,9,4889,630,347,2/16/2026,,,,,,,
11285,921,18,1678,278,216,5/2/2026,,,,,,,
11286,852,25,2005,569,116,3/1/2026,,,,,,,
11287,413,21,1297,700,445,4/11/2026,,,,,,,
11288,67,21,2475,908,362,3/26/2026,,,,,,,
11289,194,15,4085,694,92,3/1/2026,,,,,,,
11290,220,17,1743,847,257,5/10/2026,,,,,,,
11291,70,29,2796,112,60,4/9/2026,,,,,,,
11292,281,18,2356,794,253,4/5/2026,,,,,,,
11293,369,23,1296,645,267,3/6/2026,,,,,,,
11294,362,17,2795,719,268,4/6/2026,,,,,,,
11295,672,29,2181,533,292,4/13/2026,,,,,,,
11296,520,12,4621,504,494,3/8/2026,,,,,,,
11297,533,29,3900,189,120,4/4/2026,,,,,,,
11298,197,20,4550,728,424,5/9/2026,,,,,,,
11299,272,2,236,223,474,3/1/2026,,,,,,,
11300,320,9,405,386,240,4/2/2026,,,,,,,
11301,370,21,4366,844,427,3/13/2026,,,,,,,
11302,266,11,1530,870,437,3/14/2026,,,,,,,
11303,357,21,3615,908,204,3/2/2026,,,,,,,
11304,545,13,4360,347,90,5/2/2026,,,,,,,
11305,794,20,168,154,127,3/9/2026,,,,,,,
11306,683,13,3994,370,334,3/9/2026,,,,,,,
11307,126,3,761,593,398,3/30/2026,,,,,,,
11308,745,22,3606,957,407,2/24/2026,,,,,,,
11309,649,7,3935,179,253,4/17/2026,,,,,,,
11310,664,13,2431,530,227,3/1/2026,,,,,,,
11311,146,10,1965,294,454,3/16/2026,,,,,,,
11312,307,19,1589,468,164,4/22/2026,,,,,,,
11313,386,28,1660,102,90,3/7/2026,,,,,,,
11314,354,13,2294,879,322,3/10/2026,,,,,,,
11315,115,29,1698,920,251,4/28/2026,,,,,,,
11316,990,24,2168,770,91,4/25/2026,,,,,,,
11317,339,1,2581,670,416,3/17/2026,,,,,,,
11318,961,17,1875,122,397,4/20/2026,,,,,,,
11319,64,5,2721,322,474,5/10/2026,,,,,,,
11320,882,19,347,832,362,2/26/2026,,,,,,,
11321,113,28,764,176,201,3/31/2026,,,,,,,
11322,398,21,4562,418,83,3/22/2026,,,,,,,
11323,59,21,860,577,130,5/6/2026,,,,,,,
11324,145,28,1983,518,175,4/10/2026,,,,,,,
11325,19,20,477,711,142,3/20/2026,,,,,,,
11326,581,3,4304,277,223,3/22/2026,,,,,,,
11327,301,29,2642,802,138,3/17/2026,,,,,,,
11328,966,14,922,696,472,5/4/2026,,,,,,,
11329,346,24,789,930,250,2/12/2026,,,,,,,
11330,116,29,3792,832,282,3/12/2026,,,,,,,
11331,293,30,241,585,109,5/3/2026,,,,,,,
11332,382,19,936,933,148,2/27/2026,,,,,,,
11333,431,25,1522,821,222,3/5/2026,,,,,,,
11334,38,12,920,485,317,2/12/2026,,,,,,,
11335,163,30,832,191,375,3/12/2026,,,,,,,
11336,843,15,200,679,271,2/11/2026,,,,,,,
11337,843,24,3504,912,468,4/17/2026,,,,,,,
11338,160,15,3582,612,122,3/1/2026,,,,,,,
11339,509,2,4552,162,274,3/30/2026,,,,,,,
11340,438,30,492,630,500,4/1/2026,,,,,,,
11341,112,1,1281,467,485,4/27/2026,,,,,,,
11342,808,23,742,273,413,3/5/2026,,,,,,,
11343,124,12,858,348,232,3/9/2026,,,,,,,
11344,289,6,2364,363,394,4/30/2026,,,,,,,
11345,303,13,4119,411,315,3/7/2026,,,,,,,
11346,658,25,4862,304,335,3/14/2026,,,,,,,
11347,72,26,479,523,149,3/26/2026,,,,,,,
11348,374,23,1144,371,197,3/31/2026,,,,,,,
11349,954,3,1796,216,480,5/11/2026,,,,,,,
11350,561,20,4340,204,402,4/28/2026,,,,,,,
11351,423,22,1424,832,295,4/22/2026,,,,,,,
11352,93,14,1435,540,164,3/17/2026,,,,,,,
11353,839,1,834,350,278,2/17/2026,,,,,,,
11354,991,18,4366,232,100,2/26/2026,,,,,,,
11355,196,20,3690,665,407,3/16/2026,,,,,,,
11356,957,26,3589,198,155,4/11/2026,,,,,,,
11357,646,23,3994,969,382,4/5/2026,,,,,,,
11358,545,2,3410,118,251,5/4/2026,,,,,,,
11359,149,10,177,865,55,3/2/2026,,,,,,,
11360,768,10,3501,723,93,4/5/2026,,,,,,,
11361,374,2,3137,905,471,4/10/2026,,,,,,,
11362,697,13,2047,881,268,2/15/2026,,,,,,,
11363,791,14,2470,698,228,2/11/2026,,,,,,,
11364,482,22,2248,423,241,5/4/2026,,,,,,,
11365,826,24,2153,702,135,4/8/2026,,,,,,,
11366,77,16,1387,433,329,3/5/2026,,,,,,,
11367,750,10,1546,368,440,3/16/2026,,,,,,,
11368,314,21,2254,938,137,5/4/2026,,,,,,,
11369,699,28,4243,787,188,4/24/2026,,,,,,,
11370,212,15,4312,846,247,4/15/2026,,,,,,,
11371,983,30,1588,232,234,2/26/2026,,,,,,,
11372,184,27,2756,364,69,2/22/2026,,,,,,,
11373,305,11,1764,466,417,3/20/2026,,,,,,,
11374,798,28,1968,550,300,5/7/2026,,,,,,,
11375,919,6,3537,492,203,3/19/2026,,,,,,,
11376,337,29,409,720,349,4/15/2026,,,,,,,
11377,671,22,3485,486,141,2/22/2026,,,,,,,
11378,367,10,2073,504,196,5/9/2026,,,,,,,
11379,412,5,2304,419,224,3/15/2026,,,,,,,
11380,897,20,2833,833,195,2/25/2026,,,,,,,
11381,158,12,3542,480,406,4/15/2026,,,,,,,
11382,996,26,2767,835,75,3/13/2026,,,,,,,
11383,178,19,4544,273,455,4/3/2026,,,,,,,
11384,223,8,507,375,289,2/13/2026,,,,,,,
11385,585,6,1618,211,183,3/23/2026,,,,,,,
11386,78,29,1623,515,387,4/17/2026,,,,,,,
11387,947,17,2573,790,173,4/18/2026,,,,,,,
11388,997,6,3493,345,277,4/5/2026,,,,,,,
11389,229,14,1535,313,206,2/19/2026,,,,,,,
11390,364,25,848,269,244,3/3/2026,,,,,,,
11391,243,26,2501,180,221,3/8/2026,,,,,,,
11392,668,3,3306,484,393,4/18/2026,,,,,,,
11393,375,24,4418,366,71,5/4/2026,,,,,,,
11394,685,12,1797,525,473,4/22/2026,,,,,,,
11395,535,18,719,226,211,2/25/2026,,,,,,,
11396,594,22,4409,646,491,5/10/2026,,,,,,,
11397,193,23,2400,928,349,3/13/2026,,,,,,,
11398,791,2,394,126,132,5/7/2026,,,,,,,
11399,423,10,1177,231,204,3/5/2026,,,,,,,
11400,238,3,694,993,346,4/27/2026,,,,,,,
11401,203,2,2588,388,363,4/18/2026,,,,,,,
11402,321,28,4107,495,478,3/15/2026,,,,,,,
11403,402,25,1956,165,324,2/17/2026,,,,,,,
11404,675,4,3594,339,235,4/16/2026,,,,,,,
11405,875,10,2046,738,139,3/16/2026,,,,,,,
11406,693,2,2120,595,113,2/15/2026,,,,,,,
11407,764,11,64,465,231,3/30/2026,,,,,,,
11408,298,18,855,144,473,2/16/2026,,,,,,,
11409,494,12,4683,245,145,3/29/2026,,,,,,,
11410,969,15,618,548,120,3/30/2026,,,,,,,
11411,717,15,864,207,389,2/12/2026,,,,,,,
11412,896,11,2449,460,76,3/16/2026,,,,,,,
11413,870,9,4613,835,57,4/27/2026,,,,,,,
11414,607,7,444,815,203,3/11/2026,,,,,,,
11415,418,26,3405,476,415,5/10/2026,,,,,,,
11416,501,24,2447,189,278,2/12/2026,,,,,,,
11417,187,4,1855,512,404,4/15/2026,,,,,,,
11418,662,30,1560,442,184,5/6/2026,,,,,,,
11419,454,3,1242,136,309,3/9/2026,,,,,,,
11420,180,14,3203,843,67,3/21/2026,,,,,,,
11421,576,5,1606,848,250,4/18/2026,,,,,,,
11422,379,30,3365,245,66,2/15/2026,,,,,,,
11423,394,17,4297,700,269,3/27/2026,,,,,,,
11424,419,10,3701,837,446,2/23/2026,,,,,,,
11425,589,13,557,603,394,2/16/2026,,,,,,,
11426,134,20,2242,421,426,3/15/2026,,,,,,,
11427,863,12,1221,852,85,4/28/2026,,,,,,,
11428,591,7,3282,586,319,5/4/2026,,,,,,,
11429,732,29,2127,311,219,3/11/2026,,,,,,,
11430,262,15,3902,466,180,2/15/2026,,,,,,,
11431,680,26,3014,935,313,5/1/2026,,,,,,,
11432,660,28,2667,299,67,3/17/2026,,,,,,,
11433,686,1,3352,913,495,2/12/2026,,,,,,,
11434,133,26,2009,466,396,4/10/2026,,,,,,,
11435,395,15,1118,495,315,2/21/2026,,,,,,,
11436,674,19,3216,891,172,4/25/2026,,,,,,,
11437,294,19,1395,971,169,3/14/2026,,,,,,,
11438,772,20,2527,610,220,4/28/2026,,,,,,,
11439,645,7,366,787,363,3/23/2026,,,,,,,
11440,59,14,3767,922,380,3/28/2026,,,,,,,
11441,816,20,2806,954,364,4/30/2026,,,,,,,
11442,263,19,4027,967,333,4/30/2026,,,,,,,
11443,698,10,1156,245,245,3/14/2026,,,,,,,
11444,656,28,2311,805,197,4/1/2026,,,,,,,
11445,945,13,4812,687,175,4/22/2026,,,,,,,
11446,100,27,680,730,152,3/12/2026,,,,,,,
11447,635,23,3309,889,497,5/4/2026,,,,,,,
11448,267,14,1502,590,406,4/29/2026,,,,,,,
11449,345,2,4169,867,261,2/18/2026,,,,,,,
11450,744,20,3270,202,328,4/15/2026,,,,,,,
11451,435,25,699,896,77,3/7/2026,,,,,,,
11452,826,14,171,109,120,4/1/2026,,,,,,,
11453,536,29,2416,362,209,3/18/2026,,,,,,,
11454,826,24,2750,799,357,4/23/2026,,,,,,,
11455,576,26,3125,455,411,4/19/2026,,,,,,,
11456,921,1,3555,907,487,2/15/2026,,,,,,,
11457,927,18,2971,750,226,4/7/2026,,,,,,,
11458,919,30,1076,890,388,3/31/2026,,,,,,,
11459,50,9,1974,829,256,5/7/2026,,,,,,,
11460,924,3,2297,164,390,3/17/2026,,,,,,,
11461,113,6,1444,913,256,5/7/2026,,,,,,,
11462,670,1,173,529,194,3/13/2026,,,,,,,
11463,36,13,2934,453,189,4/17/2026,,,,,,,
11464,414,11,4564,924,223,4/26/2026,,,,,,,
11465,813,13,2541,548,338,2/13/2026,,,,,,,
11466,956,4,314,834,65,3/8/2026,,,,,,,
11467,36,21,1080,293,377,2/16/2026,,,,,,,
11468,239,1,1688,218,364,5/5/2026,,,,,,,
11469,780,17,390,363,180,4/20/2026,,,,,,,
11470,461,27,1786,723,402,3/12/2026,,,,,,,
11471,995,20,3506,413,385,5/5/2026,,,,,,,
11472,355,7,522,125,175,3/22/2026,,,,,,,
11473,825,29,4722,609,67,3/28/2026,,,,,,,
11474,583,1,3145,375,131,2/17/2026,,,,,,,
11475,654,11,3631,443,294,5/3/2026,,,,,,,
11476,391,8,3127,711,443,4/4/2026,,,,,,,
11477,101,4,3179,810,75,3/24/2026,,,,,,,
11478,426,4,1786,727,280,4/25/2026,,,,,,,
11479,393,30,1738,992,498,4/27/2026,,,,,,,
11480,778,15,3390,661,123,5/1/2026,,,,,,,
11481,28,16,714,281,113,2/11/2026,,,,,,,
11482,6,23,3242,182,329,4/23/2026,,,,,,,
11483,629,28,2202,514,282,2/16/2026,,,,,,,
11484,838,1,116,554,210,4/8/2026,,,,,,,
11485,276,25,4232,635,279,4/21/2026,,,,,,,
11486,743,14,2700,818,102,2/17/2026,,,,,,,
11487,730,20,4218,627,474,2/19/2026,,,,,,,
11488,876,21,3194,966,256,3/21/2026,,,,,,,
11489,524,19,3029,370,469,2/19/2026,,,,,,,
11490,889,1,2930,840,448,4/19/2026,,,,,,,
11491,695,22,3149,670,489,3/23/2026,,,,,,,
11492,16,5,3360,401,491,4/13/2026,,,,,,,
11493,283,12,1124,939,370,4/25/2026,,,,,,,
11494,346,9,4199,760,160,4/4/2026,,,,,,,
11495,638,11,648,932,172,4/10/2026,,,,,,,
11496,7,14,3671,591,188,4/12/2026,,,,,,,
11497,347,1,2082,772,131,3/15/2026,,,,,,,
11498,593,2,695,511,137,3/18/2026,,,,,,,
11499,178,26,197,915,455,2/27/2026,,,,,,,
11500,815,13,3096,792,258,3/21/2026,,,,,,,
11501,458,27,4982,269,328,4/22/2026,,,,,,,
11502,193,24,3566,188,355,2/11/2026,,,,,,,
11503,909,21,3875,381,400,3/19/2026,,,,,,,
11504,863,24,2954,820,364,3/7/2026,,,,,,,
11505,955,26,1325,443,196,4/4/2026,,,,,,,
11506,826,21,3937,760,460,2/22/2026,,,,,,,
11507,383,24,4034,900,431,4/30/2026,,,,,,,
11508,569,28,3054,484,421,2/24/2026,,,,,,,
11509,45,6,1763,275,374,4/11/2026,,,,,,,
11510,865,21,3495,556,270,3/10/2026,,,,,,,
11511,973,27,2726,368,82,3/8/2026,,,,,,,
11512,514,5,4896,999,267,2/23/2026,,,,,,,
11513,504,14,1220,247,346,4/8/2026,,,,,,,
11514,203,29,649,639,175,4/28/2026,,,,,,,
11515,33,5,610,493,481,4/15/2026,,,,,,,
11516,327,10,144,390,358,2/20/2026,,,,,,,
11517,55,6,4677,531,298,2/12/2026,,,,,,,
11518,561,13,4446,190,255,4/27/2026,,,,,,,
11519,505,2,762,399,419,3/15/2026,,,,,,,
11520,535,13,1605,816,207,5/10/2026,,,,,,,
11521,819,5,1989,899,79,2/21/2026,,,,,,,
11522,928,15,4918,183,293,2/15/2026,,,,,,,
11523,539,24,4598,564,77,3/1/2026,,,,,,,
11524,801,29,430,139,134,3/1/2026,,,,,,,
11525,995,20,2329,697,234,5/4/2026,,,,,,,
11526,642,18,1483,448,455,4/7/2026,,,,,,,
11527,52,6,1972,759,190,3/7/2026,,,,,,,
11528,305,30,128,721,378,3/22/2026,,,,,,,
11529,545,4,3028,825,434,3/16/2026,,,,,,,
11530,560,17,4936,655,300,4/18/2026,,,,,,,
11531,547,20,2464,336,252,3/3/2026,,,,,,,
11532,664,9,884,632,472,2/12/2026,,,,,,,
11533,268,1,4112,721,483,3/21/2026,,,,,,,
11534,921,17,4269,428,374,3/5/2026,,,,,,,
11535,41,15,4932,525,294,3/4/2026,,,,,,,
11536,201,13,2177,974,423,3/28/2026,,,,,,,
