PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Date,Actual_Date,Quantity,PO_Status,,,,,,
20052,56,330,2/19/2024,2/28/2024,3/3/2024,3062,Closed,,,,,,
20053,76,106,6/1/2025,6/19/2025,6/23/2025,2207,Closed,,,,,,
20054,134,996,9/25/2024,10/6/2024,10/12/2024,3464,Delayed,,,,,,
20055,111,246,9/22/2024,10/8/2024,10/9/2024,1924,Delayed,,,,,,
20056,176,827,1/6/2024,1/11/2024,1/16/2024,2414,Delayed,,,,,,
20057,96,981,1/17/2024,2/5/2024,2/8/2024,275,Delayed,,,,,,
20058,57,558,10/26/2025,11/2/2025,11/8/2025,261,Closed,,,,,,
20059,168,264,9/25/2024,10/5/2024,10/3/2024,4363,Open,,,,,,
20060,140,643,11/7/2025,11/10/2025,11/12/2025,1991,Delayed,,,,,,
20061,188,230,6/19/2024,7/9/2024,7/8/2024,4075,Open,,,,,,
20062,30,95,12/13/2025,1/1/2026,1/4/2026,547,Delayed,,,,,,
20063,166,193,9/21/2025,10/7/2025,10/9/2025,4160,Closed,,,,,,
20064,50,996,5/21/2024,5/31/2024,6/2/2024,3917,Delayed,,,,,,
20065,148,623,9/8/2025,9/19/2025,9/18/2025,1280,Open,,,,,,
20066,149,158,7/7/2024,7/19/2024,7/25/2024,4939,Open,,,,,,
20067,73,714,3/5/2025,3/14/2025,3/15/2025,1253,Open,,,,,,
20068,137,57,1/7/2024,1/13/2024,1/16/2024,2623,Closed,,,,,,
20069,158,989,7/5/2025,7/15/2025,7/13/2025,861,Open,,,,,,
20070,179,698,3/16/2025,3/30/2025,3/31/2025,660,Delayed,,,,,,
20071,13,700,2/27/2024,3/16/2024,3/21/2024,1430,Closed,,,,,,
20072,166,387,6/10/2024,6/29/2024,7/5/2024,1428,Closed,,,,,,
20073,27,954,5/5/2024,5/21/2024,5/24/2024,3368,Closed,,,,,,
20074,127,375,12/20/2024,1/2/2025,1/4/2025,4451,Closed,,,,,,
20075,38,20,11/26/2024,12/8/2024,12/8/2024,282,Delayed,,,,,,
20076,29,845,5/15/2025,5/20/2025,5/24/2025,2343,Closed,,,,,,
20077,122,640,3/16/2024,4/2/2024,4/5/2024,1131,Delayed,,,,,,
20078,146,39,12/18/2024,12/23/2024,12/22/2024,1033,Open,,,,,,
20079,115,90,1/17/2025,1/27/2025,1/29/2025,4191,Delayed,,,,,,
20080,21,38,2/9/2025,3/1/2025,3/5/2025,371,Open,,,,,,
20081,129,795,1/10/2025,1/21/2025,1/26/2025,3140,Open,,,,,,
20082,145,243,6/4/2025,6/20/2025,6/25/2025,632,Closed,,,,,,
20083,196,756,4/6/2024,4/10/2024,4/13/2024,4506,Closed,,,,,,
20084,130,360,7/12/2025,8/1/2025,8/3/2025,3860,Delayed,,,,,,
20085,164,372,6/25/2025,7/14/2025,7/16/2025,2811,Open,,,,,,
20086,81,779,12/28/2024,1/3/2025,1/2/2025,849,Closed,,,,,,
20087,132,57,11/20/2024,12/8/2024,12/13/2024,2812,Open,,,,,,
20088,20,969,6/26/2025,7/14/2025,7/14/2025,1802,Closed,,,,,,
20089,61,321,3/6/2024,3/13/2024,3/14/2024,1754,Closed,,,,,,
20090,58,801,5/6/2025,5/11/2025,5/12/2025,4910,Open,,,,,,
20091,101,790,9/26/2025,10/16/2025,10/22/2025,2716,Closed,,,,,,
20092,8,350,7/16/2024,7/20/2024,7/23/2024,320,Delayed,,,,,,
20093,1,298,6/19/2025,7/1/2025,7/1/2025,315,Open,,,,,,
20094,80,293,9/30/2024,10/4/2024,10/2/2024,728,Closed,,,,,,
20095,113,374,3/7/2024,3/13/2024,3/14/2024,1027,Delayed,,,,,,
20096,30,932,3/3/2025,3/11/2025,3/10/2025,2331,Delayed,,,,,,
20097,91,55,8/1/2024,8/17/2024,8/17/2024,4280,Open,,,,,,
20098,171,643,1/7/2024,1/23/2024,1/28/2024,2447,Closed,,,,,,
20099,101,859,10/23/2024,10/27/2024,10/31/2024,3288,Open,,,,,,
20100,167,149,5/9/2025,5/17/2025,5/20/2025,2815,Open,,,,,,
20101,93,195,2/20/2024,3/1/2024,3/7/2024,4484,Closed,,,,,,
20102,20,520,12/24/2024,1/1/2025,12/30/2024,2035,Delayed,,,,,,
20103,189,242,1/2/2025,1/15/2025,1/19/2025,4639,Delayed,,,,,,
20104,161,475,8/29/2025,9/15/2025,9/15/2025,1561,Closed,,,,,,
20105,126,878,4/12/2025,4/28/2025,4/29/2025,742,Closed,,,,,,
20106,20,914,5/26/2024,6/6/2024,6/10/2024,356,Delayed,,,,,,
20107,4,658,5/19/2024,6/4/2024,6/2/2024,844,Open,,,,,,
20108,69,91,2/2/2024,2/12/2024,2/10/2024,2375,Delayed,,,,,,
20109,12,252,1/23/2024,2/4/2024,2/3/2024,3964,Delayed,,,,,,
20110,107,153,6/7/2025,6/12/2025,6/14/2025,2956,Delayed,,,,,,
20111,118,795,6/5/2024,6/13/2024,6/15/2024,2544,Open,,,,,,
20112,33,102,9/30/2025,10/8/2025,10/14/2025,1604,Delayed,,,,,,
20113,73,681,11/4/2025,11/18/2025,11/23/2025,412,Closed,,,,,,
20114,152,868,2/29/2024,3/13/2024,3/17/2024,2676,Delayed,,,,,,
20115,159,185,7/19/2025,8/8/2025,8/10/2025,3550,Open,,,,,,
20116,22,896,9/18/2025,10/7/2025,10/11/2025,539,Closed,,,,,,
20117,180,790,10/16/2025,11/3/2025,11/2/2025,1255,Open,,,,,,
20118,71,207,2/10/2024,3/1/2024,3/4/2024,3466,Delayed,,,,,,
20119,167,938,3/27/2025,4/5/2025,4/5/2025,4275,Delayed,,,,,,
20120,34,529,10/16/2025,11/4/2025,11/10/2025,3696,Delayed,,,,,,
20121,137,883,8/22/2024,9/1/2024,9/4/2024,461,Delayed,,,,,,
20122,104,741,4/28/2024,5/12/2024,5/17/2024,1057,Delayed,,,,,,
20123,72,918,8/15/2024,8/25/2024,8/31/2024,270,Closed,,,,,,
20124,14,943,12/3/2024,12/11/2024,12/11/2024,3706,Open,,,,,,
20125,57,634,6/28/2024,7/3/2024,7/2/2024,1766,Delayed,,,,,,
20126,65,882,3/11/2025,3/18/2025,3/20/2025,876,Closed,,,,,,
20127,20,900,11/15/2024,11/24/2024,11/22/2024,3262,Closed,,,,,,
20128,128,775,4/15/2025,4/22/2025,4/20/2025,2903,Open,,,,,,
20129,92,969,7/6/2024,7/15/2024,7/16/2024,3893,Closed,,,,,,
20130,74,798,11/25/2025,12/15/2025,12/19/2025,2819,Closed,,,,,,
20131,139,737,8/26/2025,9/14/2025,9/19/2025,1756,Closed,,,,,,
20132,179,4,9/17/2025,10/1/2025,9/29/2025,2138,Closed,,,,,,
20133,180,502,1/8/2024,1/20/2024,1/25/2024,3213,Delayed,,,,,,
20134,84,658,5/21/2025,5/30/2025,6/2/2025,1363,Delayed,,,,,,
20135,200,858,6/18/2025,6/27/2025,6/27/2025,3791,Open,,,,,,
20136,152,142,3/12/2025,3/18/2025,3/18/2025,433,Open,,,,,,
20137,20,862,8/18/2024,8/29/2024,8/27/2024,1228,Open,,,,,,
20138,95,523,2/28/2025,3/14/2025,3/14/2025,352,Delayed,,,,,,
20139,33,981,1/27/2024,2/13/2024,2/12/2024,1539,Delayed,,,,,,
20140,38,804,5/1/2025,5/5/2025,5/4/2025,1000,Open,,,,,,
20141,9,857,7/31/2025,8/16/2025,8/14/2025,3759,Delayed,,,,,,
20142,135,845,7/15/2024,7/30/2024,7/29/2024,109,Open,,,,,,
20143,116,748,7/21/2024,8/5/2024,8/10/2024,631,Open,,,,,,
20144,103,615,4/30/2025,5/7/2025,5/10/2025,3467,Delayed,,,,,,
20145,33,233,5/30/2025,6/4/2025,6/4/2025,3853,Delayed,,,,,,
20146,117,614,10/6/2025,10/17/2025,10/15/2025,2961,Open,,,,,,
20147,49,118,2/7/2025,2/14/2025,2/13/2025,1331,Closed,,,,,,
20148,84,361,6/5/2024,6/25/2024,6/30/2024,3403,Open,,,,,,
20149,185,178,2/14/2025,2/18/2025,2/24/2025,2567,Delayed,,,,,,
20150,194,882,5/25/2025,6/3/2025,6/2/2025,2402,Delayed,,,,,,
20151,144,219,8/16/2024,9/3/2024,9/3/2024,4744,Closed,,,,,,
20152,23,206,12/30/2024,1/2/2025,1/2/2025,942,Closed,,,,,,
20153,21,900,1/9/2024,1/17/2024,1/16/2024,1296,Open,,,,,,
20154,16,16,12/29/2024,1/11/2025,1/17/2025,2620,Open,,,,,,
20155,47,602,2/3/2024,2/15/2024,2/13/2024,2723,Open,,,,,,
20156,12,753,10/24/2024,10/30/2024,11/2/2024,4724,Closed,,,,,,
20157,117,24,2/14/2024,2/22/2024,2/27/2024,4980,Closed,,,,,,
20158,192,645,5/11/2024,5/19/2024,5/21/2024,4698,Open,,,,,,
20159,11,377,5/31/2024,6/16/2024,6/14/2024,1460,Closed,,,,,,
20160,175,594,11/24/2025,12/10/2025,12/14/2025,1732,Open,,,,,,
20161,57,650,8/15/2024,8/23/2024,8/22/2024,3692,Closed,,,,,,
20162,136,566,5/22/2025,6/8/2025,6/12/2025,1148,Open,,,,,,
20163,34,169,10/24/2024,11/12/2024,11/10/2024,4839,Closed,,,,,,
20164,168,392,1/26/2025,2/14/2025,2/18/2025,2569,Open,,,,,,
20165,25,629,4/25/2024,4/28/2024,5/4/2024,3932,Closed,,,,,,
20166,10,823,9/14/2024,9/18/2024,9/24/2024,2694,Open,,,,,,
20167,65,124,8/22/2024,9/7/2024,9/13/2024,552,Closed,,,,,,
20168,139,451,7/22/2025,7/30/2025,8/4/2025,438,Closed,,,,,,
20169,178,19,5/11/2025,5/26/2025,5/28/2025,1440,Delayed,,,,,,
20170,113,871,6/26/2025,7/16/2025,7/19/2025,3666,Delayed,,,,,,
20171,37,147,12/21/2025,1/6/2026,1/11/2026,2893,Open,,,,,,
20172,90,662,4/17/2024,4/28/2024,4/29/2024,2831,Closed,,,,,,
20173,112,841,7/31/2025,8/15/2025,8/14/2025,4497,Delayed,,,,,,
20174,81,104,5/8/2024,5/23/2024,5/28/2024,3339,Closed,,,,,,
20175,22,982,6/7/2025,6/15/2025,6/16/2025,4981,Open,,,,,,
20176,102,294,12/12/2025,12/19/2025,12/22/2025,604,Closed,,,,,,
20177,192,985,4/14/2025,4/29/2025,5/1/2025,569,Closed,,,,,,
20178,112,26,4/24/2024,5/7/2024,5/5/2024,4865,Closed,,,,,,
20179,107,845,12/29/2025,1/8/2026,1/13/2026,4307,Delayed,,,,,,
20180,198,253,8/18/2025,8/25/2025,8/27/2025,1131,Closed,,,,,,
20181,54,881,2/8/2025,2/17/2025,2/22/2025,2573,Delayed,,,,,,
20182,118,980,9/14/2024,9/21/2024,9/26/2024,1318,Closed,,,,,,
20183,107,719,8/2/2024,8/21/2024,8/24/2024,1612,Closed,,,,,,
20184,145,691,11/5/2025,11/8/2025,11/8/2025,2781,Delayed,,,,,,
20185,108,408,10/28/2024,11/1/2024,10/30/2024,4323,Closed,,,,,,
20186,63,678,6/24/2025,7/13/2025,7/16/2025,120,Delayed,,,,,,
20187,111,249,9/18/2025,9/25/2025,9/28/2025,2516,Open,,,,,,
20188,107,377,7/4/2024,7/7/2024,7/11/2024,393,Open,,,,,,
20189,90,753,2/28/2024,3/2/2024,3/4/2024,4733,Delayed,,,,,,
20190,58,732,6/18/2025,6/26/2025,6/28/2025,1302,Open,,,,,,
20191,65,332,2/23/2024,3/4/2024,3/9/2024,4618,Closed,,,,,,
20192,183,899,5/11/2025,5/17/2025,5/21/2025,1380,Closed,,,,,,
20193,121,20,5/16/2024,5/21/2024,5/22/2024,1355,Delayed,,,,,,
20194,142,901,3/27/2024,4/3/2024,4/4/2024,2550,Open,,,,,,
20195,179,70,11/30/2025,12/10/2025,12/13/2025,3595,Closed,,,,,,
20196,47,947,11/26/2024,12/5/2024,12/9/2024,4579,Delayed,,,,,,
20197,51,55,12/18/2025,12/30/2025,1/3/2026,3710,Closed,,,,,,
20198,129,342,10/10/2025,10/26/2025,10/29/2025,2738,Open,,,,,,
20199,102,486,5/13/2025,5/30/2025,6/3/2025,954,Closed,,,,,,
20200,9,726,11/21/2024,12/1/2024,12/2/2024,3084,Open,,,,,,
20201,65,802,7/15/2024,7/22/2024,7/23/2024,4947,Closed,,,,,,
20202,142,852,4/17/2024,5/6/2024,5/4/2024,4142,Delayed,,,,,,
20203,182,533,12/18/2025,1/3/2026,1/5/2026,3999,Open,,,,,,
20204,18,712,3/5/2024,3/17/2024,3/16/2024,2205,Delayed,,,,,,
20205,174,646,4/11/2025,4/28/2025,5/3/2025,1779,Open,,,,,,
20206,189,938,6/4/2024,6/15/2024,6/15/2024,4012,Open,,,,,,
20207,92,342,11/6/2024,11/18/2024,11/21/2024,3140,Delayed,,,,,,
20208,5,226,2/1/2024,2/7/2024,2/6/2024,1037,Closed,,,,,,
20209,98,843,6/1/2024,6/8/2024,6/12/2024,3071,Delayed,,,,,,
20210,25,899,8/9/2025,8/19/2025,8/17/2025,4407,Open,,,,,,
20211,69,608,2/2/2025,2/11/2025,2/12/2025,3954,Open,,,,,,
20212,27,15,10/14/2024,10/26/2024,10/28/2024,432,Closed,,,,,,
20213,155,765,2/26/2025,3/11/2025,3/10/2025,4449,Delayed,,,,,,
20214,95,979,8/27/2024,9/8/2024,9/13/2024,1301,Delayed,,,,,,
20215,140,774,11/18/2025,12/3/2025,12/8/2025,3303,Delayed,,,,,,
20216,127,136,12/19/2024,12/30/2024,1/2/2025,128,Closed,,,,,,
20217,2,633,8/19/2024,9/1/2024,9/1/2024,2824,Open,,,,,,
20218,87,916,7/29/2024,8/17/2024,8/19/2024,4162,Open,,,,,,
20219,122,397,11/14/2024,11/23/2024,11/28/2024,4225,Closed,,,,,,
20220,67,529,10/12/2024,10/29/2024,10/30/2024,213,Open,,,,,,
20221,55,364,8/27/2025,9/9/2025,9/11/2025,1990,Closed,,,,,,
20222,45,325,3/19/2024,4/4/2024,4/5/2024,629,Open,,,,,,
20223,102,836,7/24/2025,8/13/2025,8/18/2025,3131,Closed,,,,,,
20224,128,244,3/1/2024,3/17/2024,3/20/2024,3460,Open,,,,,,
20225,41,500,12/30/2024,1/2/2025,1/1/2025,2800,Delayed,,,,,,
20226,57,898,10/18/2025,11/4/2025,11/7/2025,2074,Delayed,,,,,,
20227,171,95,8/23/2024,9/4/2024,9/10/2024,2915,Open,,,,,,
20228,101,705,6/28/2024,7/6/2024,7/6/2024,4479,Closed,,,,,,
20229,50,660,2/18/2024,3/7/2024,3/8/2024,2156,Delayed,,,,,,
20230,138,71,9/17/2024,10/1/2024,10/5/2024,2939,Closed,,,,,,
20231,96,910,10/30/2024,11/17/2024,11/16/2024,3141,Closed,,,,,,
20232,26,748,10/19/2024,11/4/2024,11/6/2024,810,Open,,,,,,
20233,176,524,2/23/2025,3/6/2025,3/8/2025,104,Open,,,,,,
20234,141,758,10/17/2024,11/6/2024,11/12/2024,2059,Closed,,,,,,
20235,64,772,3/1/2025,3/15/2025,3/16/2025,1300,Delayed,,,,,,
20236,7,794,5/31/2024,6/9/2024,6/15/2024,4845,Open,,,,,,
20237,39,349,2/8/2024,2/27/2024,3/4/2024,2825,Delayed,,,,,,
20238,26,345,7/10/2024,7/28/2024,7/29/2024,4219,Open,,,,,,
20239,160,19,12/12/2025,12/19/2025,12/22/2025,2001,Closed,,,,,,
20240,81,882,10/18/2024,11/5/2024,11/10/2024,1043,Closed,,,,,,
20241,112,906,7/3/2024,7/9/2024,7/11/2024,2975,Delayed,,,,,,
20242,16,610,2/1/2024,2/20/2024,2/25/2024,3047,Open,,,,,,
20243,146,412,5/16/2024,6/3/2024,6/7/2024,2949,Delayed,,,,,,
20244,177,695,1/8/2024,1/14/2024,1/16/2024,1294,Delayed,,,,,,
20245,169,328,7/13/2025,7/28/2025,7/26/2025,2664,Open,,,,,,
20246,15,639,9/16/2025,10/3/2025,10/6/2025,418,Delayed,,,,,,
20247,54,630,3/31/2025,4/9/2025,4/9/2025,114,Closed,,,,,,
20248,158,709,5/27/2025,6/8/2025,6/14/2025,3446,Closed,,,,,,
20249,132,852,8/16/2025,8/23/2025,8/24/2025,4025,Open,,,,,,
20250,125,427,1/18/2025,2/5/2025,2/11/2025,707,Delayed,,,,,,
20251,162,133,2/20/2024,2/24/2024,2/29/2024,4452,Closed,,,,,,
20252,149,457,9/8/2025,9/19/2025,9/20/2025,2955,Delayed,,,,,,
20253,75,863,8/7/2025,8/15/2025,8/18/2025,3822,Closed,,,,,,
20254,132,549,3/8/2024,3/17/2024,3/20/2024,4487,Open,,,,,,
20255,78,607,3/18/2025,3/24/2025,3/28/2025,1171,Delayed,,,,,,
20256,170,239,11/18/2024,12/3/2024,12/2/2024,1952,Open,,,,,,
20257,7,419,4/27/2024,5/14/2024,5/13/2024,843,Delayed,,,,,,
20258,192,852,1/24/2024,1/29/2024,2/4/2024,4655,Closed,,,,,,
20259,148,580,3/25/2024,4/5/2024,4/10/2024,554,Delayed,,,,,,
20260,138,629,7/14/2025,7/23/2025,7/26/2025,653,Closed,,,,,,
20261,172,994,11/1/2025,11/13/2025,11/14/2025,4036,Delayed,,,,,,
20262,41,336,2/16/2025,3/3/2025,3/7/2025,416,Delayed,,,,,,
20263,145,666,6/5/2024,6/20/2024,6/18/2024,3411,Closed,,,,,,
20264,31,800,4/28/2025,5/10/2025,5/16/2025,3781,Delayed,,,,,,
20265,35,940,11/16/2025,11/24/2025,11/29/2025,3610,Delayed,,,,,,
20266,61,141,4/5/2025,4/14/2025,4/20/2025,209,Closed,,,,,,
20267,199,369,11/15/2025,11/18/2025,11/20/2025,3647,Delayed,,,,,,
20268,2,437,2/3/2024,2/12/2024,2/15/2024,3145,Delayed,,,,,,
20269,79,203,12/17/2024,1/2/2025,1/1/2025,4712,Open,,,,,,
20270,92,648,3/28/2024,4/2/2024,4/1/2024,3658,Delayed,,,,,,
20271,50,103,5/28/2025,6/16/2025,6/16/2025,2861,Closed,,,,,,
20272,127,344,12/12/2024,12/17/2024,12/23/2024,713,Open,,,,,,
20273,79,21,5/22/2024,6/6/2024,6/4/2024,2286,Open,,,,,,
20274,171,578,8/30/2024,9/19/2024,9/17/2024,1958,Delayed,,,,,,
20275,135,808,3/23/2025,4/10/2025,4/11/2025,3047,Closed,,,,,,
20276,91,885,6/30/2025,7/19/2025,7/19/2025,3154,Open,,,,,,
20277,156,427,6/19/2024,6/27/2024,6/26/2024,4391,Open,,,,,,
20278,10,200,2/28/2024,3/14/2024,3/13/2024,234,Open,,,,,,
20279,175,865,9/8/2025,9/17/2025,9/23/2025,4277,Open,,,,,,
20280,188,442,7/12/2024,7/20/2024,7/23/2024,4055,Closed,,,,,,
20281,24,292,3/14/2024,3/31/2024,4/6/2024,594,Delayed,,,,,,
20282,85,37,1/26/2024,2/14/2024,2/13/2024,4427,Delayed,,,,,,
20283,33,324,1/30/2025,2/15/2025,2/20/2025,2623,Delayed,,,,,,
20284,170,625,11/9/2024,11/18/2024,11/16/2024,4765,Open,,,,,,
20285,87,178,8/10/2024,8/20/2024,8/26/2024,3143,Delayed,,,,,,
20286,153,828,7/16/2024,7/23/2024,7/26/2024,958,Delayed,,,,,,
20287,42,421,2/15/2024,2/24/2024,2/23/2024,1995,Delayed,,,,,,
20288,136,366,8/27/2024,9/15/2024,9/18/2024,4060,Delayed,,,,,,
20289,147,202,7/14/2025,7/31/2025,8/5/2025,4112,Delayed,,,,,,
20290,174,511,7/5/2025,7/19/2025,7/21/2025,772,Closed,,,,,,
20291,48,490,1/21/2025,2/5/2025,2/11/2025,3726,Delayed,,,,,,
20292,60,696,2/11/2024,2/28/2024,3/5/2024,1402,Delayed,,,,,,
20293,153,713,6/18/2025,6/21/2025,6/20/2025,1997,Closed,,,,,,
20294,92,810,12/17/2025,12/23/2025,12/22/2025,478,Open,,,,,,
20295,94,548,5/27/2024,6/3/2024,6/6/2024,3919,Open,,,,,,
20296,111,447,5/18/2025,5/21/2025,5/24/2025,544,Closed,,,,,,
20297,149,55,10/26/2024,11/3/2024,11/8/2024,1254,Delayed,,,,,,
20298,94,186,11/18/2025,11/26/2025,11/29/2025,1816,Delayed,,,,,,
20299,50,896,8/10/2025,8/26/2025,8/29/2025,4538,Open,,,,,,
20300,83,316,7/11/2024,7/14/2024,7/16/2024,4895,Delayed,,,,,,
20301,78,535,9/11/2025,9/25/2025,9/28/2025,2030,Closed,,,,,,
20302,167,784,6/26/2024,7/6/2024,7/10/2024,3975,Delayed,,,,,,
20303,112,399,9/3/2025,9/20/2025,9/23/2025,3070,Delayed,,,,,,
20304,165,470,7/14/2024,7/25/2024,7/27/2024,4079,Open,,,,,,
20305,173,311,5/18/2025,5/21/2025,5/20/2025,2971,Open,,,,,,
20306,186,312,6/9/2024,6/22/2024,6/22/2024,1868,Open,,,,,,
20307,18,308,12/17/2024,12/30/2024,12/31/2024,2153,Closed,,,,,,
20308,125,550,9/21/2025,9/29/2025,10/4/2025,842,Closed,,,,,,
20309,7,136,6/27/2024,7/13/2024,7/19/2024,4594,Closed,,,,,,
20310,18,108,6/10/2024,6/15/2024,6/14/2024,3718,Open,,,,,,
20311,190,34,5/14/2024,6/2/2024,5/31/2024,2369,Open,,,,,,
20312,11,281,3/26/2025,4/11/2025,4/17/2025,588,Open,,,,,,
20313,58,461,8/20/2024,9/6/2024,9/7/2024,1726,Closed,,,,,,
20314,1,464,1/30/2024,2/11/2024,2/13/2024,4619,Closed,,,,,,
20315,160,644,11/9/2025,11/18/2025,11/23/2025,298,Closed,,,,,,
20316,73,414,2/4/2024,2/14/2024,2/15/2024,3048,Delayed,,,,,,
20317,171,296,11/14/2025,11/18/2025,11/22/2025,618,Delayed,,,,,,
20318,137,176,2/24/2025,3/10/2025,3/8/2025,884,Open,,,,,,
20319,120,94,1/11/2025,1/17/2025,1/18/2025,4458,Delayed,,,,,,
20320,97,610,8/27/2025,9/4/2025,9/9/2025,3388,Open,,,,,,
20321,148,808,2/27/2024,3/18/2024,3/18/2024,1300,Closed,,,,,,
20322,12,20,12/6/2025,12/23/2025,12/28/2025,4270,Delayed,,,,,,
20323,60,104,12/15/2024,12/28/2024,12/26/2024,1696,Delayed,,,,,,
20324,185,453,5/8/2024,5/26/2024,5/30/2024,4857,Delayed,,,,,,
20325,22,829,7/15/2024,7/19/2024,7/22/2024,4798,Closed,,,,,,
20326,23,873,5/12/2024,5/29/2024,5/27/2024,895,Open,,,,,,
20327,58,868,10/3/2025,10/22/2025,10/21/2025,2206,Closed,,,,,,
20328,46,573,8/5/2025,8/9/2025,8/8/2025,255,Open,,,,,,
20329,161,301,10/3/2025,10/11/2025,10/12/2025,139,Closed,,,,,,
20330,25,899,4/29/2024,5/4/2024,5/9/2024,1667,Delayed,,,,,,
20331,184,685,1/14/2025,2/3/2025,2/6/2025,4315,Delayed,,,,,,
20332,106,316,7/30/2024,8/12/2024,8/11/2024,321,Open,,,,,,
20333,129,509,4/20/2024,5/4/2024,5/4/2024,3541,Delayed,,,,,,
20334,183,958,5/27/2025,6/5/2025,6/5/2025,503,Closed,,,,,,
20335,193,760,3/10/2025,3/29/2025,4/4/2025,4366,Delayed,,,,,,
20336,164,551,10/6/2024,10/10/2024,10/14/2024,242,Closed,,,,,,
20337,19,113,7/18/2024,8/4/2024,8/4/2024,2500,Delayed,,,,,,
20338,100,115,1/21/2024,2/9/2024,2/8/2024,2543,Closed,,,,,,
20339,12,948,7/1/2025,7/9/2025,7/11/2025,404,Closed,,,,,,
20340,115,768,2/16/2024,2/23/2024,2/22/2024,4337,Closed,,,,,,
20341,53,463,6/28/2025,7/1/2025,7/1/2025,349,Delayed,,,,,,
20342,25,426,4/26/2024,5/11/2024,5/15/2024,1117,Delayed,,,,,,
20343,96,367,12/5/2025,12/19/2025,12/20/2025,872,Closed,,,,,,
20344,145,309,3/15/2024,3/27/2024,3/28/2024,2187,Open,,,,,,
20345,98,154,10/13/2025,10/22/2025,10/21/2025,2655,Delayed,,,,,,
20346,146,880,10/2/2025,10/7/2025,10/10/2025,153,Delayed,,,,,,
20347,200,909,12/27/2025,1/4/2026,1/7/2026,1939,Closed,,,,,,
20348,44,923,1/23/2024,2/7/2024,2/8/2024,2626,Open,,,,,,
20349,23,811,8/4/2024,8/22/2024,8/28/2024,2954,Closed,,,,,,
20350,62,308,6/23/2024,6/26/2024,7/1/2024,1524,Open,,,,,,
20351,35,873,4/23/2024,4/29/2024,4/27/2024,3516,Closed,,,,,,
20352,72,816,7/24/2025,8/1/2025,8/3/2025,3411,Delayed,,,,,,
20353,108,816,4/6/2024,4/16/2024,4/21/2024,2967,Open,,,,,,
20354,14,802,11/21/2025,12/2/2025,12/3/2025,1070,Open,,,,,,
20355,27,3,7/8/2024,7/11/2024,7/16/2024,657,Open,,,,,,
20356,17,15,7/1/2025,7/15/2025,7/19/2025,1507,Delayed,,,,,,
20357,127,287,12/31/2025,1/8/2026,1/11/2026,1582,Closed,,,,,,
20358,162,211,10/11/2025,10/22/2025,10/26/2025,1923,Open,,,,,,
20359,58,221,5/25/2025,6/2/2025,6/4/2025,3987,Closed,,,,,,
20360,174,22,12/15/2024,12/20/2024,12/26/2024,3284,Closed,,,,,,
20361,198,276,1/12/2024,1/18/2024,1/21/2024,3529,Open,,,,,,
20362,132,446,7/27/2024,8/7/2024,8/7/2024,2511,Delayed,,,,,,
20363,6,685,9/19/2024,9/27/2024,9/27/2024,3651,Delayed,,,,,,
20364,75,316,6/28/2025,7/2/2025,7/4/2025,1718,Delayed,,,,,,
20365,21,812,9/3/2025,9/22/2025,9/24/2025,4380,Closed,,,,,,
20366,40,567,5/21/2024,5/29/2024,6/2/2024,3545,Delayed,,,,,,
20367,9,299,11/21/2024,11/27/2024,11/27/2024,3426,Closed,,,,,,
20368,158,581,7/27/2025,8/3/2025,8/1/2025,3299,Open,,,,,,
20369,101,861,11/4/2025,11/23/2025,11/26/2025,1788,Open,,,,,,
20370,172,967,2/4/2025,2/18/2025,2/21/2025,3518,Closed,,,,,,
20371,77,977,11/14/2025,11/24/2025,11/24/2025,2972,Delayed,,,,,,
20372,65,534,5/17/2025,6/2/2025,5/31/2025,2805,Closed,,,,,,
20373,91,249,7/2/2024,7/13/2024,7/15/2024,624,Open,,,,,,
20374,179,581,8/10/2025,8/28/2025,9/3/2025,2912,Closed,,,,,,
20375,133,245,3/14/2025,3/24/2025,3/25/2025,3160,Open,,,,,,
20376,63,288,1/23/2025,2/12/2025,2/12/2025,373,Closed,,,,,,
20377,43,265,12/16/2024,12/27/2024,12/30/2024,1632,Delayed,,,,,,
20378,145,257,3/5/2024,3/12/2024,3/18/2024,2663,Open,,,,,,
20379,119,907,8/5/2025,8/14/2025,8/15/2025,813,Delayed,,,,,,
20380,93,632,9/9/2024,9/21/2024,9/25/2024,3114,Open,,,,,,
20381,161,371,6/17/2025,7/7/2025,7/12/2025,950,Delayed,,,,,,
20382,189,495,4/17/2025,5/4/2025,5/9/2025,810,Closed,,,,,,
20383,58,341,9/28/2024,10/9/2024,10/12/2024,1977,Open,,,,,,
20384,195,929,5/21/2025,5/28/2025,6/2/2025,2099,Closed,,,,,,
20385,154,236,5/6/2025,5/12/2025,5/17/2025,1898,Delayed,,,,,,
20386,131,242,3/19/2025,4/6/2025,4/7/2025,4559,Closed,,,,,,
20387,147,991,1/3/2024,1/8/2024,1/7/2024,4868,Open,,,,,,
20388,63,246,10/24/2025,11/5/2025,11/8/2025,4414,Closed,,,,,,
20389,26,746,8/7/2025,8/17/2025,8/22/2025,2347,Closed,,,,,,
20390,54,237,2/14/2024,2/21/2024,2/26/2024,4426,Closed,,,,,,
20391,54,985,9/28/2025,10/3/2025,10/6/2025,4548,Delayed,,,,,,
20392,175,41,8/19/2024,9/8/2024,9/10/2024,4226,Delayed,,,,,,
